Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T18:00+01:00;2020-02-25T19:00+01:00;2020-02-25;18:00;19:00;Totalt;425;100,0;1;1;0;0;100,00;400;25;9;6;2;8;8;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;1;153;100,0;1;1;0;0;100,00;137;16;3;4;2;7;7;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;2;205;100,0;1;1;0;0;100,00;188;17;4;6;1;6;6;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt i retning Ila;153;100,0;1;1;0;0;100,00;137;16;3;4;2;7;7;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt i retning Selsbakk;205;100,0;1;1;0;0;100,00;188;17;4;6;1;6;6;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T19:00+01:00;2020-02-25T20:00+01:00;2020-02-25;19:00;20:00;Totalt;358;100,0;1;1;0;0;100,00;325;33;7;10;3;13;13;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;1;141;100,0;1;1;0;0;100,00;136;5;1;1;0;3;3;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;2;191;100,0;1;1;0;0;100,00;175;16;4;2;4;6;6;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt i retning Ila;141;100,0;1;1;0;0;100,00;136;5;1;1;0;3;3;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt i retning Selsbakk;191;100,0;1;1;0;0;100,00;175;16;4;2;4;6;6;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T20:00+01:00;2020-02-25T21:00+01:00;2020-02-25;20:00;21:00;Totalt;332;100,0;1;1;0;0;100,00;311;21;5;3;4;9;9;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;1;91;100,0;1;1;0;0;100,00;84;7;1;1;2;3;3;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;2;126;100,0;1;1;0;0;100,00;124;2;0;2;0;0;0;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;Totalt i retning Ila;91;100,0;1;1;0;0;100,00;84;7;1;1;2;3;3;0
46684V1842951;Marienborgtunnelen;RV706 S1D1 m4466;2020-02-25T21:00+01:00;2020-02-25T22:00+01:00;2020-02-25;21:00;22:00;Totalt i retning Selsbakk;126;100,0;1;1;0;0;100,00;124;2;0;2;0;0;0;0
