Detector,Time,qPKW
27372V72852_2,16190,1
04211V1677432_2,16220,1
16219V72812_2,16220,1
81077V72158_1,16220,1
81077V72158_2,16250,1
16219V72812_2,16260,1
81077V72158_2,16260,1
81077V72158_4,16270,1
04300V72813_3,16280,1
16219V72812_2,16310,1
04211V1677432_1,16330,1
16219V72812_1,16340,1
16219V72812_1,16350,1
04300V72813_1,16360,1
27372V72852_2,16370,1
81077V72158_3,16370,1
04211V1677432_2,16390,1
81077V72158_2,16440,1
16219V72812_1,16450,1
04300V72813_3,16470,1
10236V72161_2,16470,1
04300V72813_3,16490,1
81077V72158_1,16520,1
81077V72158_2,16520,1
81077V72158_3,16530,1
04211V1677432_1,16540,1
21801V72158_1,16590,1
81077V72158_2,16590,1
16219V72812_2,16600,1
81077V72158_2,16600,1
04300V72813_1,16650,1
27372V72852_1,16660,1
04211V1677432_2,16670,1
27372V72852_1,16670,1
10236V72161_1,16680,1
16219V72812_2,16690,1
81077V72158_2,16700,1
16219V72812_1,16710,1
27372V72852_2,16710,1
16219V72812_1,16720,1
81077V72158_3,16720,1
16219V72812_2,16730,1
04211V1677432_1,16770,1
27372V72852_2,16780,1
27372V72852_2,16790,1
81077V72158_1,16820,1
81077V72158_4,16830,1
81077V72158_2,16850,1
16219V72812_1,16860,1
04300V72813_1,16920,1
27372V72852_2,16920,1
04300V72813_3,16940,1
04211V1677432_1,16980,1
81077V72158_2,17020,1
04211V1677432_2,17030,1
81077V72158_2,17030,1
16219V72812_1,17040,1
16219V72812_1,17070,1
04300V72813_3,17090,1
81077V72158_2,17100,1
10236V72161_1,17110,1
81077V72158_1,17120,1
27372V72852_2,17160,1
81077V72158_2,17170,1
81077V72158_2,17180,1
04211V1677432_1,17190,1
04300V72813_1,17190,1
81077V72158_3,17200,1
27372V72852_2,17210,1
04211V1677432_2,17220,1
04300V72813_3,17240,1
81077V72158_2,17280,1
16219V72812_1,17290,1
16219V72812_1,17300,1
21801V72158_1,17350,1
81077V72158_2,17350,1
81077V72158_2,17360,1
04211V1677432_1,17400,1
04300V72813_3,17400,1
81077V72158_2,17400,1
81077V72158_3,17400,1
81077V72158_2,17420,1
27372V72852_1,17430,1
81077V72158_3,17430,1
81077V72158_3,17440,1
04300V72813_1,17480,1
16219V72812_1,17480,1
04300V72813_1,17490,1
04211V1677432_2,17500,1
10236V72161_1,17500,1
04300V72813_3,17510,1
04300V72813_3,17520,1
04300V72813_3,17530,2
16219V72812_2,17530,1
04211V1677432_1,17600,1
16219V72812_1,17600,1
27372V72852_2,17630,1
16219V72812_2,17640,1
81077V72158_4,17640,1
16219V72812_1,17680,1
81077V72158_2,17690,1
81077V72158_2,17740,1
04300V72813_1,17750,1
10236V72161_4,17750,1
04211V1677432_2,17760,1
81077V72158_2,17770,1
81077V72158_3,17770,1
81077V72158_2,17780,1
04300V72813_3,17810,1
81077V72158_4,17830,1
04211V1677432_1,17870,1
81077V72158_2,17890,1
81077V72158_3,17890,1
16219V72812_1,17900,1
10236V72161_2,17910,1
10236V72161_2,17960,1
81077V72158_2,17980,1
04300V72813_1,18020,1
10236V72161_3,18020,1
81077V72158_2,18020,1
81077V72158_1,18030,1
04211V1677432_1,18040,1
16219V72812_2,18040,1
04211V1677432_2,18060,1
04211V1677432_2,18070,1
27372V72852_2,18070,1
04211V1677432_2,18080,1
04211V1677432_2,18090,1
16219V72812_1,18090,1
04211V1677432_1,18100,1
10236V72161_4,18100,1
04300V72813_1,18110,1
04211V1677432_1,18120,1
81077V72158_3,18120,1
16219V72812_2,18170,1
04211V1677432_1,18180,1
04300V72813_3,18180,1
81077V72158_1,18190,1
81077V72158_2,18190,1
04300V72813_1,18200,1
16219V72812_1,18220,1
10236V72161_2,18230,1
27372V72852_1,18230,1
04211V1677432_1,18240,1
16219V72812_1,18240,1
27372V72852_1,18240,1
04211V1677432_1,18250,1
04211V1677432_2,18250,1
16219V72812_2,18260,1
81077V72158_4,18270,2
04211V1677432_1,18280,1
27372V72852_2,18280,1
81077V72158_2,18280,1
81077V72158_3,18290,1
81077V72158_4,18290,1
04211V1677432_1,18300,1
04300V72813_1,18300,1
10236V72161_1,18310,1
81077V72158_3,18310,1
16219V72812_1,18320,1
04300V72813_3,18330,1
81077V72158_3,18330,1
21801V72158_1,18340,1
04211V1677432_1,18350,1
04300V72813_3,18350,1
04300V72813_3,18360,1
88356V72157_6,18360,1
81077V72158_1,18370,1
04300V72813_1,18380,1
04211V1677432_1,18400,1
81077V72158_2,18400,1
27372V72852_2,18410,1
81077V72158_2,18410,1
04211V1677432_1,18420,1
81077V72158_2,18420,1
04300V72813_3,18440,1
81077V72158_1,18440,1
04211V1677432_2,18450,1
16219V72812_1,18450,1
04300V72813_3,18460,1
81077V72158_2,18460,1
04300V72813_1,18470,1
81077V72158_2,18470,1
81077V72158_2,18480,1
10236V72161_3,18490,1
81077V72158_2,18490,1
27372V72852_1,18500,1
04211V1677432_1,18510,1
81077V72158_2,18520,1
81077V72158_4,18520,1
04211V1677432_1,18530,1
81077V72158_1,18530,1
81077V72158_3,18530,1
04211V1677432_1,18540,1
16219V72812_2,18540,1
81077V72158_4,18540,1
16219V72812_1,18550,1
81077V72158_4,18550,1
04211V1677432_1,18560,1
04300V72813_1,18560,1
81077V72158_3,18580,1
81077V72158_1,18620,1
04211V1677432_1,18630,1
21801V72158_1,18640,1
04211V1677432_1,18650,1
04300V72813_1,18650,1
16219V72812_2,18650,1
81077V72158_3,18650,1
04300V72813_3,18670,2
27372V72852_1,18670,1
04211V1677432_2,18680,1
27372V72852_1,18680,1
81077V72158_1,18690,1
81077V72158_2,18690,1
16219V72812_1,18700,1
16219V72812_1,18710,1
81077V72158_4,18710,1
16219V72812_1,18720,1
16219V72812_2,18720,1
81077V72158_2,18730,1
81077V72158_4,18730,1
04300V72813_1,18740,1
27372V72852_2,18740,1
04211V1677432_1,18750,2
81077V72158_1,18780,1
04211V1677432_1,18790,1
04300V72813_3,18790,1
81077V72158_4,18790,1
81077V72158_2,18800,1
81077V72158_4,18800,1
81077V72158_2,18810,1
81077V72158_4,18810,1
04211V1677432_1,18820,1
16219V72812_1,18820,1
04300V72813_1,18830,1
21801V72158_1,18830,1
81077V72158_4,18830,1
81077V72158_3,18840,1
81077V72158_2,18850,1
81077V72158_1,18860,1
81077V72158_3,18860,1
04211V1677432_2,18880,1
16219V72812_2,18880,1
04300V72813_3,18890,1
81077V72158_3,18890,1
04300V72813_3,18900,2
04300V72813_3,18910,2
27372V72852_2,18910,1
04300V72813_1,18920,1
04300V72813_3,18920,1
04211V1677432_1,18940,1
81077V72158_4,18940,1
04211V1677432_1,18950,1
10236V72161_3,18950,1
81077V72158_1,18950,1
81077V72158_2,18950,1
04300V72813_3,18960,1
81077V72158_3,18960,1
88356V72157_4,18960,1
04211V1677432_1,18970,1
04300V72813_3,18970,1
16219V72812_2,18970,1
81077V72158_4,18970,1
04300V72813_3,18980,1
88356V72157_4,18980,1
04300V72813_3,18990,1
16219V72812_1,18990,1
81077V72158_4,18990,1
81077V72158_4,19000,1
04211V1677432_1,19010,1
04300V72813_1,19010,1
81077V72158_4,19010,1
04211V1677432_1,19020,1
81077V72158_2,19020,1
04211V1677432_2,19030,1
81077V72158_1,19030,1
81077V72158_4,19030,1
16219V72812_2,19040,1
04211V1677432_1,19060,1
27372V72852_1,19060,1
81077V72158_3,19080,1
10236V72161_4,19090,1
81077V72158_4,19090,1
04300V72813_1,19100,1
81077V72158_2,19100,1
16219V72812_1,19110,1
81077V72158_1,19110,1
81077V72158_2,19120,1
81077V72158_3,19120,1
04211V1677432_1,19130,1
04211V1677432_1,19140,1
81077V72158_4,19150,1
81077V72158_4,19160,1
04300V72813_3,19170,1
81077V72158_4,19170,1
04211V1677432_1,19180,2
04211V1677432_1,19190,1
04300V72813_1,19190,1
16219V72812_1,19190,1
81077V72158_4,19190,1
81077V72158_1,19210,1
04211V1677432_1,19220,1
27372V72852_1,19220,1
04211V1677432_1,19230,1
16219V72812_2,19230,1
10236V72161_2,19270,1
88356V72157_6,19270,1
04211V1677432_2,19280,1
04300V72813_1,19280,1
81077V72158_1,19280,1
04211V1677432_1,19290,1
04211V1677432_1,19310,1
16219V72812_1,19310,1
04211V1677432_1,19320,1
81077V72158_2,19320,1
81077V72158_2,19330,1
81077V72158_3,19330,1
21801V72158_1,19340,1
21801V72158_1,19350,1
21801V72158_1,19360,1
81077V72158_1,19360,1
04300V72813_1,19370,1
81077V72158_1,19370,1
04211V1677432_1,19390,1
16219V72812_1,19390,1
16219V72812_2,19390,1
10236V72161_3,19410,1
04211V1677432_2,19430,1
04211V1677432_1,19440,1
04300V72813_3,19440,1
81077V72158_2,19440,1
16219V72812_2,19450,1
81077V72158_1,19450,1
04300V72813_3,19460,1
16219V72812_2,19460,1
04300V72813_1,19470,1
16219V72812_2,19470,1
81077V72158_4,19470,1
04211V1677432_1,19480,1
88356V72157_4,19480,1
04211V1677432_1,19490,1
04300V72813_3,19490,1
16219V72812_1,19510,1
81077V72158_3,19520,1
10236V72161_2,19530,1
81077V72158_3,19530,1
04300V72813_1,19550,1
16219V72812_2,19550,1
27372V72852_1,19550,1
27372V72852_2,19550,1
27372V72852_1,19560,1
81077V72158_2,19560,1
04300V72813_3,19570,1
16219V72812_2,19570,1
04211V1677432_1,19580,2
81077V72158_2,19580,1
21801V72158_1,19620,1
81077V72158_3,19620,1
81077V72158_4,19620,1
04211V1677432_1,19630,1
21801V72158_2,19630,1
81077V72158_1,19630,1
81077V72158_3,19630,1
04300V72813_1,19640,1
16219V72812_2,19640,1
16219V72812_2,19650,1
04211V1677432_2,19660,1
04300V72813_3,19660,1
16219V72812_2,19660,1
16219V72812_4,19660,1
81077V72158_2,19660,1
04211V1677432_2,19670,1
04211V1677432_1,19680,1
16219V72812_1,19680,1
81077V72158_2,19680,1
16219V72812_1,19690,1
04300V72813_3,19700,1
81077V72158_3,19710,1
04211V1677432_1,19720,1
81077V72158_3,19720,1
04300V72813_1,19730,1
81077V72158_2,19730,1
16219V72812_1,19750,1
04211V1677432_1,19760,1
16219V72812_1,19770,1
81077V72158_1,19780,1
81077V72158_2,19780,1
04300V72813_3,19790,1
27372V72852_2,19790,1
81077V72158_4,19790,1
04211V1677432_1,19800,1
16219V72812_2,19810,1
81077V72158_4,19810,1
04300V72813_1,19830,1
81077V72158_4,19830,1
10236V72161_4,19840,1
16219V72812_1,19840,1
10236V72161_3,19850,1
04211V1677432_2,19860,1
21801V72158_1,19860,1
81077V72158_2,19860,1
21801V72158_1,19870,1
81077V72158_1,19870,1
16219V72812_2,19890,1
81077V72158_2,19900,1
04211V1677432_1,19920,1
04300V72813_1,19920,1
04300V72813_3,19920,1
16219V72812_2,19920,1
16219V72812_2,19930,1
10236V72161_2,19940,1
27372V72852_2,19940,1
81077V72158_3,19940,1
04211V1677432_1,19950,1
10236V72161_2,19950,1
16219V72812_2,19950,1
81077V72158_1,19950,1
16219V72812_2,19960,1
27372V72852_1,19970,1
81077V72158_3,19970,1
04300V72813_3,19980,1
04211V1677432_1,19990,1
81077V72158_2,19990,1
04300V72813_1,20000,1
16219V72812_1,20000,1
16219V72812_2,20000,1
10236V72161_4,20010,1
81077V72158_2,20010,1
04211V1677432_1,20020,1
88356V72157_1,20020,1
88356V72157_4,20020,1
81077V72158_1,20030,1
81077V72158_2,20030,1
04211V1677432_2,20050,1
04300V72813_3,20050,1
04300V72813_3,20060,1
81077V72158_3,20060,1
27372V72852_2,20070,1
81077V72158_2,20070,1
04211V1677432_1,20090,1
04300V72813_1,20090,1
16219V72812_1,20110,1
04211V1677432_1,20120,1
21801V72158_1,20120,1
81077V72158_1,20120,1
81077V72158_2,20120,1
88356V72157_6,20120,1
16219V72812_2,20130,1
16219V72812_2,20140,1
81077V72158_2,20140,1
88356V72157_4,20140,1
81077V72158_2,20150,1
04211V1677432_1,20160,1
04300V72813_3,20160,1
16219V72812_2,20160,2
16219V72812_4,20160,1
04211V1677432_1,20170,1
16219V72812_2,20170,1
04300V72813_1,20180,1
81077V72158_4,20180,1
04211V1677432_1,20190,1
16219V72812_2,20190,1
27372V72852_1,20190,1
81077V72158_4,20190,1
04211V1677432_1,20200,1
16219V72812_2,20200,1
81077V72158_1,20200,1
04300V72813_3,20210,1
16219V72812_2,20230,1
27372V72852_2,20250,1
81077V72158_2,20260,1
04211V1677432_2,20270,1
04300V72813_1,20270,1
81077V72158_4,20270,1
10236V72161_3,20280,1
04211V1677432_1,20290,1
81077V72158_3,20290,1
04211V1677432_1,20300,1
81077V72158_4,20300,1
04211V1677432_1,20310,1
81077V72158_2,20320,1
81077V72158_3,20320,1
81077V72158_2,20330,1
81077V72158_3,20330,1
04211V1677432_1,20340,1
16219V72812_1,20340,1
16219V72812_2,20340,1
88356V72157_4,20340,1
16219V72812_2,20350,1
04300V72813_1,20360,1
21801V72158_1,20360,1
16219V72812_2,20370,1
04211V1677432_1,20380,1
16219V72812_1,20380,1
16219V72812_2,20380,1
27372V72852_1,20380,1
81077V72158_1,20380,1
04300V72813_3,20400,1
81077V72158_2,20400,1
81077V72158_4,20400,1
21801V72158_1,20420,1
21801V72158_2,20420,1
27372V72852_2,20430,1
81077V72158_3,20450,1
04211V1677432_1,20470,1
04300V72813_1,20470,1
04300V72813_3,20470,1
16219V72812_2,20470,1
21801V72158_1,20470,1
81077V72158_2,20480,1
04300V72813_3,20490,1
81077V72158_2,20490,1
04211V1677432_2,20500,1
04211V1677432_1,20510,1
04211V1677432_1,20520,1
21801V72158_2,20520,1
81077V72158_2,20520,1
81077V72158_3,20520,1
16219V72812_2,20530,1
16219V72812_2,20540,1
04300V72813_1,20550,1
10236V72161_2,20550,1
81077V72158_1,20550,1
04211V1677432_1,20560,1
21801V72158_2,20580,1
81077V72158_1,20580,1
81077V72158_4,20580,1
04211V1677432_1,20600,1
81077V72158_4,20600,2
04300V72813_3,20610,1
16219V72812_1,20630,1
81077V72158_1,20630,1
81077V72158_3,20630,1
04211V1677432_2,20640,1
04300V72813_1,20640,1
81077V72158_3,20640,1
04300V72813_3,20650,1
21801V72158_1,20650,1
81077V72158_2,20650,1
27372V72852_2,20660,2
81077V72158_4,20660,1
04211V1677432_1,20680,1
16219V72812_1,20690,1
16219V72812_1,20700,1
81077V72158_1,20700,1
16219V72812_2,20710,1
04211V1677432_1,20720,1
04300V72813_3,20720,1
27372V72852_1,20720,1
81077V72158_4,20720,1
04300V72813_1,20730,1
81077V72158_3,20730,1
81077V72158_2,20740,1
81077V72158_4,20740,1
04211V1677432_1,20750,1
16219V72812_2,20760,1
81077V72158_4,20760,1
04211V1677432_1,20780,1
81077V72158_1,20790,1
81077V72158_1,20800,1
04300V72813_1,20810,1
81077V72158_2,20810,1
04300V72813_3,20820,1
81077V72158_4,20820,1
04211V1677432_1,20830,1
04211V1677432_2,20830,1
16219V72812_2,20830,1
04211V1677432_2,20840,1
16219V72812_1,20840,1
04300V72813_3,20850,1
21801V72158_2,20850,1
88356V72157_6,20860,1
04211V1677432_1,20870,1
16219V72812_2,20870,1
81077V72158_1,20870,1
81077V72158_3,20870,1
27372V72852_1,20880,1
81077V72158_3,20880,1
21801V72158_1,20890,1
04300V72813_1,20900,1
10236V72161_3,20900,1
16219V72812_2,20910,1
04211V1677432_1,20930,1
81077V72158_2,20930,1
81077V72158_3,20940,1
16219V72812_2,20950,1
10236V72161_4,20970,1
81077V72158_1,20970,1
81077V72158_2,20970,1
81077V72158_4,20970,1
81077V72158_3,20980,1
81077V72158_4,20980,1
04300V72813_1,20990,1
04300V72813_3,20990,1
81077V72158_2,20990,1
81077V72158_4,20990,1
04211V1677432_1,21000,1
16219V72812_2,21000,1
04211V1677432_1,21020,1
27372V72852_2,21030,1
81077V72158_2,21030,1
81077V72158_4,21030,1
16219V72812_1,21040,1
81077V72158_1,21040,1
16219V72812_2,21050,1
04211V1677432_1,21060,1
04211V1677432_2,21060,1
16219V72812_2,21060,1
16219V72812_1,21070,1
16219V72812_2,21070,1
27372V72852_2,21080,1
88356V72157_1,21080,1
04300V72813_1,21090,1
16219V72812_2,21090,1
10236V72161_2,21110,1
10236V72161_4,21110,1
27372V72852_1,21110,1
81077V72158_2,21110,1
81077V72158_1,21120,1
04211V1677432_1,21130,1
10236V72161_2,21130,1
81077V72158_2,21130,1
81077V72158_4,21130,1
88356V72157_4,21130,1
04211V1677432_1,21140,1
81077V72158_2,21140,2
21801V72158_1,21150,1
81077V72158_3,21150,1
16219V72812_2,21160,1
04300V72813_1,21170,1
04300V72813_3,21170,1
04211V1677432_1,21180,1
81077V72158_2,21180,1
04300V72813_3,21190,2
16219V72812_1,21190,1
81077V72158_3,21210,1
16219V72812_2,21220,1
81077V72158_4,21220,1
21801V72158_1,21230,1
81077V72158_2,21230,1
04211V1677432_2,21250,1
10236V72161_3,21250,1
81077V72158_3,21250,1
21801V72158_2,21260,1
81077V72158_3,21260,1
04211V1677432_1,21280,1
10236V72161_2,21280,1
10236V72161_4,21280,1
81077V72158_3,21280,1
04300V72813_1,21290,1
81077V72158_1,21290,1
81077V72158_3,21290,1
16219V72812_2,21300,1
04211V1677432_1,21310,1
81077V72158_4,21310,1
04211V1677432_1,21320,1
04300V72813_1,21350,1
04211V1677432_1,21360,1
16219V72812_1,21360,1
81077V72158_1,21370,1
81077V72158_3,21370,1
04300V72813_3,21380,1
16219V72812_1,21390,1
21801V72158_1,21400,1
04211V1677432_1,21410,1
16219V72812_2,21410,1
21801V72158_1,21410,1
21801V72158_2,21410,1
27372V72852_1,21410,1
16219V72812_2,21420,1
21801V72158_1,21420,1
81077V72158_4,21420,1
21801V72158_1,21430,1
81077V72158_2,21430,1
04211V1677432_2,21440,1
04300V72813_1,21440,1
16219V72812_2,21450,1
04211V1677432_1,21460,1
16219V72812_1,21460,1
16219V72812_2,21480,1
81077V72158_1,21480,1
81077V72158_2,21480,1
04211V1677432_1,21530,1
16219V72812_2,21530,1
81077V72158_4,21530,3
04211V1677432_1,21540,1
27372V72852_2,21540,1
81077V72158_1,21540,1
81077V72158_2,21550,1
04300V72813_1,21560,1
81077V72158_2,21560,1
16219V72812_1,21570,1
16219V72812_2,21570,1
88356V72157_6,21570,1
04211V1677432_1,21580,1
16219V72812_2,21580,1
21801V72158_1,21580,1
21801V72158_2,21580,1
81077V72158_2,21580,1
16219V72812_2,21590,1
88356V72157_1,21590,1
16219V72812_2,21600,1
04300V72813_3,21610,1
16219V72812_2,21610,1
04211V1677432_1,21620,1
04300V72813_1,21620,1
81077V72158_1,21620,1
04300V72813_3,21630,1
81077V72158_2,21630,1
81077V72158_3,21630,1
81077V72158_3,21640,1
81077V72158_4,21640,1
04211V1677432_2,21650,2
04300V72813_3,21650,1
04211V1677432_2,21660,1
81077V72158_3,21660,1
04300V72813_1,21670,1
81077V72158_1,21670,1
81077V72158_2,21670,1
81077V72158_3,21670,1
81077V72158_1,21690,1
88356V72157_4,21690,1
04211V1677432_1,21700,1
04211V1677432_2,21700,1
27372V72852_2,21700,1
81077V72158_2,21700,1
81077V72158_3,21700,1
04211V1677432_1,21710,1
04211V1677432_2,21710,2
10236V72161_2,21710,1
16219V72812_1,21710,1
81077V72158_3,21710,1
04211V1677432_2,21720,1
04300V72813_3,21720,1
10236V72161_2,21720,1
16219V72812_1,21720,2
16219V72812_2,21720,1
81077V72158_3,21720,1
81077V72158_4,21720,1
04211V1677432_2,21730,2
04300V72813_1,21730,1
04300V72813_3,21730,1
10236V72161_1,21730,1
81077V72158_3,21730,1
04211V1677432_1,21740,1
04211V1677432_2,21740,2
04300V72813_3,21740,1
81077V72158_1,21740,1
81077V72158_2,21740,1
04211V1677432_2,21750,1
04300V72813_3,21750,1
81077V72158_1,21750,1
81077V72158_4,21750,1
04211V1677432_1,21770,1
21801V72158_1,21770,1
04211V1677432_1,21780,1
16219V72812_1,21780,1
81077V72158_1,21780,1
81077V72158_2,21780,1
81077V72158_4,21780,1
88356V72157_4,21780,1
04211V1677432_1,21790,1
04211V1677432_2,21790,1
16219V72812_1,21790,2
81077V72158_1,21790,1
81077V72158_3,21790,1
04211V1677432_1,21800,1
04211V1677432_2,21800,2
04300V72813_1,21800,1
16219V72812_1,21800,1
81077V72158_4,21800,1
04300V72813_1,21810,1
04300V72813_3,21810,1
16219V72812_1,21810,2
21801V72158_2,21810,1
81077V72158_1,21810,1
81077V72158_2,21810,1
04211V1677432_2,21820,1
16219V72812_1,21820,2
21801V72158_2,21820,2
04211V1677432_2,21830,1
16219V72812_1,21830,2
27372V72852_1,21830,1
81077V72158_1,21830,1
81077V72158_4,21830,2
04211V1677432_1,21840,1
04211V1677432_2,21840,2
81077V72158_1,21840,1
81077V72158_3,21840,1
81077V72158_4,21840,2
04211V1677432_2,21850,1
16219V72812_2,21850,1
81077V72158_1,21850,1
81077V72158_2,21850,1
81077V72158_4,21850,1
04211V1677432_2,21860,1
04300V72813_1,21860,1
81077V72158_1,21860,1
81077V72158_2,21860,1
81077V72158_3,21860,1
04211V1677432_1,21870,1
04211V1677432_2,21870,1
81077V72158_2,21870,1
04211V1677432_2,21880,1
81077V72158_1,21880,1
04211V1677432_2,21890,2
27372V72852_2,21890,1
81077V72158_3,21890,1
88356V72157_6,21890,1
04211V1677432_2,21900,1
04300V72813_1,21900,1
81077V72158_2,21900,1
81077V72158_3,21900,1
04211V1677432_1,21910,1
04211V1677432_2,21910,2
27372V72852_1,21910,1
81077V72158_2,21910,1
81077V72158_3,21910,2
04211V1677432_1,21920,1
04211V1677432_2,21920,3
16219V72812_1,21920,1
27372V72852_1,21920,1
81077V72158_1,21920,1
81077V72158_2,21920,3
88356V72157_4,21920,1
04211V1677432_1,21930,1
04211V1677432_2,21930,2
16219V72812_1,21930,1
81077V72158_2,21930,2
81077V72158_4,21930,1
04211V1677432_2,21940,1
16219V72812_1,21940,1
16219V72812_2,21940,1
81077V72158_1,21940,1
81077V72158_4,21940,1
04211V1677432_2,21950,1
04300V72813_1,21950,1
04300V72813_3,21950,1
81077V72158_1,21950,1
04211V1677432_2,21960,1
16219V72812_1,21960,1
81077V72158_1,21960,1
81077V72158_2,21960,1
88356V72157_1,21960,1
04211V1677432_1,21970,1
81077V72158_4,21970,1
04211V1677432_2,21980,2
16219V72812_2,21980,1
81077V72158_2,21980,1
81077V72158_4,21980,1
04211V1677432_2,21990,1
04300V72813_1,21990,1
10236V72161_4,21990,1
16219V72812_1,21990,1
27372V72852_2,21990,1
81077V72158_1,21990,1
81077V72158_2,21990,1
81077V72158_4,21990,1
88356V72157_1,21990,1
04211V1677432_2,22000,1
16219V72812_1,22000,1
27372V72852_2,22000,1
81077V72158_1,22000,1
81077V72158_3,22000,1
81077V72158_1,22010,1
81077V72158_3,22010,1
16219V72812_3,22020,1
81077V72158_2,22020,1
04211V1677432_1,22030,1
21801V72158_1,22030,1
81077V72158_1,22030,1
04211V1677432_2,22040,1
10236V72161_1,22040,1
27372V72852_1,22040,1
81077V72158_1,22040,1
81077V72158_3,22040,2
81077V72158_4,22040,1
04211V1677432_1,22050,1
04211V1677432_2,22050,1
04300V72813_1,22050,1
81077V72158_2,22050,1
04211V1677432_1,22060,1
04300V72813_1,22060,1
21801V72158_1,22060,1
81077V72158_1,22060,1
88356V72157_6,22060,1
04300V72813_1,22070,1
16219V72812_1,22070,1
27372V72852_2,22070,1
81077V72158_2,22070,1
81077V72158_4,22070,1
04300V72813_1,22080,1
04300V72813_3,22080,1
10236V72161_2,22080,1
16219V72812_1,22080,1
16219V72812_2,22080,2
81077V72158_1,22080,1
81077V72158_2,22080,1
81077V72158_4,22080,2
04211V1677432_1,22090,1
04211V1677432_2,22090,1
